doi,title,abstract,label_included
https://doi.org/10.1007/s00586-015-4229-y,"Trabecular metal spacers as standalone or with pedicle screw augmentation, in posterior lumbar interbody fusion: a prospective, randomized controlled trial","PURPOSE: This prospective randomized comparative trial compared radiological and clinical outcome of Trabecular Metal™ (TM) spacers in PLIF, used as standalone (SA) devices, to TM spacers in PLIF with pedicle screw fixation (PF), in patients with single-level degenerative disc disease (DDD). METHODS: Patients (n = 80) with chronic low back pain and single-level degenerative disc were randomly assigned to the SA PLIF (n = 40) or PLIF with PF (n = 40). The primary radiological outcome was the evaluation of a long-term (±6 years; range 6.0-7.7 years) stable construct measured by dynamic X-rays. CT scan does not allow judging the bony bridging between vertebrae, because of Tantalum artefacts. The clinical evaluation (6 weeks, 6, 12 and 24 months) consisted of the Oswestry Disability Index (ODI) score, intensity of low back pain (Visual Analogue Scale) and quality of life (Short Form-36). RESULTS: At 6-year follow-up, X-rays showed a stable construct in 94 % of patients treated by SA TM-500 spacers and in 97 % of those with additional PF. Neither subsidence nor migration was observed in either the SA or the PF group. The average improvement in ODI scores at 24-month clinical follow-up was 14.4 and 13.8 for the SA and PF group, respectively. The VAS score showed an average improvement of 6.4 (SA) and 6.7 (PF), 2 years after implantation. No significant difference between groups was observed at all the evaluation points. CONCLUSION: In this study, TM spacers were found to provide a solid construct at more than 6-year follow-up after PLIF for DDD both with and without additional pedicle fixation. The clinical, but also radiological results were not significantly different between both cohorts. Future studies focusing on the differences of SA and PF at L4/5 level should be powered to study differences in post-surgery stability at the long term.",1
,The role of rigid vs. dynamic instrumentation for stabilization of the degenerative lumbosacral spine.,"This is a prospective comparative randomised study to compare the immediately postoperative effects of a rigid versus dynamic instrumentation for degenerative spine disease and stenosis on the standing sagittal lumbar spine alignment and to investigate if a dynamic spine system can replace the commonly used rigid systems in order to avoid the above mentioned disadvantages of rigid fixation.15 randomly selected patients received the rigid instrumentation SCS and an equal number of randomly selected patients the dynamic TWINFLEX device for spinal stenosis associated degenerative lumbar disease. The age of the patients, who received rigid and dynamic instrumentation was 65 +/- 9 years and 62 +/- 10 years respectively. All patients had standing spine radiographs preoperatively and three months postoperatively. The parameters that were measured and compared pre- to postoperatively were: lumbar lordosis (L1-S1), total lumbar lordosis (T12-S1), sacral tilt, distal lordosis (L4-S1), intervertebral angulation, vertebral inclination and disc index.The instrumented levels in the spines that received rigid and dynamic instrumentation were 3.5 +/- 0.53 and 3 +/- 0.7 respectively. The instrumented levels from L3 to L5 were 23, the lumbosacral junction was instrumented in 3 patients of group A and in 4 patients of group B. Lumbar lordosis did not significantly change postoperatively, while total lordosis was significantly (P=0.04) increased in the patients who received the rigid instrumentation, while it was significantly (P=0.012) decreased in the group B. Intervertebral angulation of the non-instrumented level L1-L2 was increased in the group A (P=0.01), while the dynamic instrumentation increased (P=0.02) the intervertebral inclination of the adjacent level L2-L3, immediately above the uppermost instrumented level. Distal lordosis and sacral tilt did not change in any patient in both groups. Both instrumentations did not change the lateral vertebral inclination of L1 to L5 vertebrae. Rigid instrumentation increased the lordotic inclination of L5 (P=0.03) and of S1 (P=0.03). Rigid instrumentation increased (P=0.04) the intervertebral angulation at the uppermost instrumented level L3-L4 The most significant change in vertebral angulation was achieved at the instrumented level L4-L5 by the dynamic (P=0.007) and rigid (0.05). The disc index at the level L2-L3 was increased by both instrumentation [dynamic P=0.007 and rigid (P=0.02)]. The index L3-L4 was increased following dynamic fixation (P=0.0007). The disc index L4-L5 was postoperatively increased by both types of instrumentation (rigid P=0.006, dynamic P=0.02). The disc index L5-S1 did not significantly change postoperatively by either system.Both rigid and dynamic instrumentations restored lumbar lordosis, sacral tilt, distal lordosis and increased the foraminal diameter at the level L4-L5 resulting in an indirect decompression of the nerve roots at this level . Both rigid and dynamic instrumentations applied in the lumbosacral spine to treat degenerative disease secured L3 to S1 sagittal spine profile close to preoperative levels, that should theoretically guarantee a pain-free postoperative course. This study supports the belief that the dynamic system can be used with the same indications with the rigid in degenerative lumbar spine because it can offer equally good short-term results regarding sagittal spine alignment while simultaneously it has the previously mentioned advantages (avoidance stress shielding etc).",0
https://doi.org/10.1007/s00198-017-4286-7,Teriparatide for treatment of patients with bisphosphonate-associated atypical fracture of the femur,"The Fracture Improvement with Teriparatide (Fix-IT) study randomized 13 women with an atypical femur fracture to immediate vs delayed teriparatide therapy; all were followed for 12 months. Results suggested a trend for superior healing and lesser bone mineral density declines in the immediate vs delayed group with no differences in adverse events.Little clinical data are available on the use of teriparatide for the treatment of bisphosphonate-associated atypical femur fractures (AFF). The goal of the Fix-IT study was to determine if immediate therapy with teriparatide was superior for fracture healing after an AFF compared to a 6-month delay in teriparatide therapy.This randomized pilot clinical trial included 13 women with an AFF who were randomized to immediate teriparatide vs a delay of 6 months. All were followed for 12 months on teriparatide. The primary outcomes included individual and composite measures of radiologic bone healing (scored 1 point [no healing] to 4 points [complete healing]) at 6 and 12 months. Secondary outcomes included bone mineral density of the unfractured contralateral hip, spine, 1/3 distal radius, and adverse events.We found there was a trend for superior healing with the composite score (12.6 vs 11.2 at 6 months and 15.4 vs 13.2 at 12 months), and lesser bone mineral density declines at the 1/3 distal radius (12-month change - 1.9 vs - 6.1%) in the immediate vs the delayed group. There were no differences in adverse events. There was one implant failure in the delayed group.There is a preliminary signal for greater improvements with immediate teriparatide therapy vs delayed therapy. However, because an AFF is a rare event, and only a small number of patients were included, the results must be interpreted with caution.",0
https://doi.org/10.1016/j.spinee.2014.10.020,Effects of low back pain stabilization or movement system impairment treatments on voluntary postural adjustments: a randomized controlled trial,"People with low back pain (LBP) exhibit impaired anticipatory postural adjustments (APAs).To evaluate whether current motor retraining treatments address LBP-associated changes in movement coordination during tasks that do and do not require APAs.Prospectively registered randomized controlled trial with a blinded assessor.Outcome evaluations occurred in a university laboratory; treatments were carried out in outpatient physical therapy clinics.Fifteen subjects without LBP and 33 subjects with chronic, recurrent, and nonspecific LBP.Twelve subjects with LBP received stabilization treatment, 21 received movement system impairment-based treatment, for more than 6 weekly 1-hour sessions plus home exercises.Pre- and post-treatment, surface electromyography (EMG) was recorded bilaterally from trunk and leg muscles during unsupported and supported leg-lifting tasks, which did and did not require an APA, respectively. Vertical reaction forces under the contralateral leg were recorded to characterize the APA. Oswestry disability scores and numeric pain ratings were also recorded.Persons with LBP demonstrated an impaired APA compared with persons without LBP, characterized by increased premovement contralateral force application and increased postmovement trunk EMG amplitude, regardless of the task. After treatments, both groups similarly improved in disability and function; however, APA characteristics did not change (ie, force application or EMG amplitude) in either task.Treating clinicians were not blinded to treatment allocation, only short-term outcomes were assessed, and main effects of treatment do not rule out nonspecific effects of time or repeated exposure.Movement impairments in persons with LBP are not limited to tasks requiring an APA. Stabilization and movement system impairment-based treatments for LBP do not ameliorate and may exacerbate APA impairments (ie, excessive force application and increased post-movement trunk muscle activation).",0
https://doi.org/10.1186/s12891-016-1237-y,Comparison of the PEEK cage and an autologous cage made from the lumbar spinous process and laminae in posterior lumbar interbody fusion,"A prospective cohort study was performed to evaluate the clinical and radiological outcomes following posterior lumbar interbody fusion (PLIF) in patients treated with a PEEK cage compared to those treated with an autologous cage using the lumbar spinous process and laminae (ACSP).Sixty-nine consecutive patients with lumbar degenerative disc disease were randomly assigned to either a PEEK cage (group A, n = 34) or an ACSP (group B, n = 35). Monosegmental PLIF was performed in all patients. Mean lumbar lordosis, mean disc height, visual analog scale (VAS) scores, functional outcomes, fusion rates and complication rates were recorded and compared. The patients were followed postoperatively for a minimum of 2 years.Successful radiographic fusion was documented in all patients. No flexion-extension hypermobility or pedicle screw loosening or breakage occurred during the follow-up period. No significant difference existed between the 2 groups when comparing the mean lumbar lordosis, mean disc height, visual analog scale (VAS) scores, functional outcomes, fusion rates or complication rates. Overall satisfactory results were achieved in both groups.The results suggest that the ACSP appears to be equally as safe and effective as the PEEK cage.ISRCTN25558534 . Retrospectively registered 16/02/2016.",0
https://doi.org/10.1016/j.spinee.2018.01.004,The 9-Item Patient Health Questionnaire (PHQ-9): an aid to assessment of patient-reported functional outcomes after spinal surgery,"Preoperative depression is increasingly understood as an important predictor of patient outcomes after spinal surgery. In this study, we examine the relationship between depression and patient-reported functional outcomes (PRFOs), including disability and pain, at various time points postoperatively.The objective of this study was to analyze the use of depression, as measured by the 9-Item Patient Health Questionnaire (PHQ-9), as a means of assessing postoperative patient-reported disability and pain.This study includes an analysis of prospective non-randomized spine registry compiled through an academic multispecialty group practice model.A total of 1,000 spinal surgery patients from an affiliated surgical registry, enrolled from January 2010 onward, were included in this study.Pain was assessed via the visual analog scale (VAS) for leg or back pain. Disability was measured by the Oswestry Disability Index (ODI). Depression was measured by the PHQ-9.Patient data were collected preoperatively and at 1, 4, 10, and 24 months postoperatively. Data were analyzed via analysis of variance and Pearson correlation coefficient.All patient stratifications analyzed experienced improvements in pain and ability postoperatively, as measured by the VAS and the ODI, respectively. Moderately and severely depressed patients (as measured by preoperative PHQ-9) experienced decreases in the mean PHQ-9 score of -6.00 and -7.96 24 months after surgery, respectively.In all groups, spinal surgery was followed by relief of pain and improved PRFO. Preoperative depression, as measured by the PHQ-9, predicted postoperative PRFO. Patients with moderate to severe depression as measured by the PHQ-9 experienced large mean decreases in the PHQ-9 score postoperatively. As a psychosocial metric, the PHQ-9 is a useful method of assessing value-added service of a spinal surgery.",0
https://doi.org/10.1186/s13018-015-0172-1,Minimally invasive pedicle screw fixation combined with percutaneous vertebroplasty for preventing secondary fracture after vertebroplasty,"Percutaneous vertebroplasty (PVP) and percutaneous kyphoplasty (PKP) could give rise to excellent outcomes and significant improvements in pain, analgesic requirements, function, cost, and incidence of serious complications for thoracolumbar osteoporotic vertebral compression fractures (VCFs). But some studies showed the recurrent fracture of a previously operated vertebra or adjacent vertebral fracture after PVP or PKP. The purpose of this study was to compare minimally invasive pedicle screw fixation (MIPS) and PVP with PVP to evaluate its feasibility and safety for treating acute thoracolumbar osteoporotic VCF and preventing the secondary VCF after PVP.Sixty-eight patients with a mean age of 74.5 years (ranging 65 ~ 87 years), who sustained thoracic or lumbar fresh osteoporotic VCFs without neurologic deficits underwent the procedure of PVP (group 1, n = 37) or MIPS combined with PVP (group 2, n = 31). Visual analog scale pain scores (VAS) were recorded and Cobb angles, central and anterior vertebral body height were measured on the lateral radiographs before surgery and immediately, 1 month, 2 months, 3 months, 6 months, 1 year, and 2 years after surgery.The patients were followed for an average of 27 months (ranging 24-32 months). The VAS significantly decreased after surgery in both groups (P < 0.005). The central and anterior vertebral body height significantly increased (P < 0.005), and the Cobb angle significantly decreased (P < 0.05) immediately after surgery in both groups. No significant changes in both the Cobb angle correction and the vertebral body height gains obtained were observed at the end of the follow-up period in group 2. But the Cobb angle significantly increased (P < 0.005), and the central and anterior vertebral body height significantly decreased (P < 0.005) 2 years after surgery compared with those immediately after surgery in group 1, and there were five patients with new fracture of operated vertebrae and nine cases with fracture of adjacent vertebrae.MIPS combined with PVP is a good choice for the treatment of acute thoracolumbar osteoporotic VCF, which can prevent secondary VCF after PVP.",0
https://doi.org/10.2106/jbjs.g.01157,Recombinant Human Bone Morphogenetic Protein-2 on an Absorbable Collagen Sponge with an Osteoconductive Bulking Agent in Posterolateral Arthrodesis with Instrumentation,"Recombinant human bone morphogenetic protein-2 (rhBMP-2) on an absorbable collagen sponge has been shown to be a safe and effective replacement for iliac crest bone graft when used with a threaded fusion device in anterior lumbar interbody arthrodesis. Use of rhBMP-2 on an absorbable collagen sponge in posterolateral lumbar arthrodesis requires the addition of a bulking agent to provide resistance against compression and to serve as an osteoconductive scaffold for new bone formation.We performed a prospective, randomized, multicenter pilot study to investigate the use of rhBMP-2 on an absorbable collagen sponge combined with a ceramic-granule bulking agent as a replacement for autogenous iliac crest bone graft in single-level posterolateral lumbar arthrodesis with instrumentation. The investigational group (twenty-five patients) was treated with a 1.5 mg/mL solution of rhBMP-2 on two strips of absorbable collagen sponge (total dose of rhBMP-2, 12 mg) combined with 10 cm(3) of ceramic granules. The control group (twenty-one patients) received iliac crest bone graft. Clinical outcomes were assessed with use of well-established instruments. Radiographs were reviewed to assess consolidation of fusion.Eighty-eight percent (twenty-two) of the twenty-five patients in the investigational group and 86% (eighteen) of the twenty-one patients in the control group were considered to have completed the twenty-four-month follow-up. At all follow-up intervals, there were significant improvements in the clinical outcome measures, including the Oswestry Disability Index (ODI) scores, Short Form-36 scores, and back and leg pain scores, in both groups. At twenty-four months, the improvement in the mean ODI score, as compared with the preoperative score, was 28.2 points in the investigational group and 23.0 points in the control group. By twenty-four months, 95% (eighteen) of nineteen patients in the investigational group compared with 70% (fourteen) of twenty in the control group had a radiographically documented fusion. The overall success rate was 81% (seventeen of twenty-one) in the investigational group and 55% (eleven of twenty) in the control group (p = 0.345).Compared with an iliac crest bone graft, the combination of an absorbable collagen sponge soaked with rhBMP-2 and ceramic granules resulted in trends toward improvements in clinical outcomes and toward a higher rate of radiographic fusion. This combination of an osteoinductive agent with an osteoconductive matrix may be an effective replacement for autograft in single-level posterolateral lumbar arthrodeses with instrumentation.",1
https://doi.org/10.1016/j.clineuro.2015.09.001,Kirschner wire is more effective than the nerve root retractor in treating patients with disc herniation,"To investigate the value of using Kirschner wire in the intraspinal procedures.From May 2011 to October 2013, a total of 46 patients with a single-level lumbar disc herniation with concomitant lumbar instability were randomly assigned to two groups at the time of admission. Group 1 had 23 patients who underwent posterior lumbar fusion using a nerve root retractor to drag nerve root, and Group 2 also had 23 patients who underwent the same operation by fixing Kirschner wires in the vertebral body to drag nerve root. All of these patients were assessed with visual analog scales (VAS) and Japanese Orthopaedic Association (JOA) scores before surgery, and were followed up at the time points of one week (VAS score only), three, six, and twelve months respectively after surgery. The actual retraction time of the nerve root of each patient was also recorded during the operation.The differences in VAS and JOA scores were not significant between Group 1 and 2 before surgery. However, these scores showed significant improvement in Group 2 at one week and three months after surgery compared with those in Group 1. At six and twelve month follow-up time points, no significant difference was observed between these two groups. However, the retraction time of the nerve root of the patients in Group 2 was significantly shorter than in Group 1.Using Kirschner wires instead of the nerve root retractor to pull nerve root in the patients with a single-level lumbar disc herniation accompanied by the lumbar instability is more effective in reducing the dragging damage of the nerve root at early phases after surgery and in shortening retraction time.",0
https://doi.org/10.1016/j.fas.2012.12.007,"Effect of immobilization, off-loading and zoledronic acid on bone mineral density in patients with acute Charcot neuroarthropathy: A prospective randomized trial","Bisphosphonates are commonly used as an adjuvant in the management of acute Charcot neuroarthropathy (CNA), although the clinical efficacy of the treatment is controversial. The aim of the present study is to investigate the effect of immobilization and zoledronic acid on bone mineral density (BMD) changes during the treatment of acute CNA.Thirty-five patients with acute midfoot CNA were randomly assigned to treatment with either zolendronic acid or placebo. BMD of the lumbar spine and both hips was measured at baseline and after six months of treatment.Comparison between BMD at presentation and at 6 months demonstrated a significant fall in BMD in the placebo group at the CNA-affected femoral neck (-3.2%, p=0.016) and in the CNA-free hip (-1.2%, p=0.026). Conversely, a significant rise in BMD was observed in the zolendronic acid group at all measured areas of the CNA-free hip.Immobilization and off-loading does not lead to marked disuse osteoporosis in patients with acute CNA after 6 months of treatment. Treatment with zoledronic acid led to a statistically significant increase in hip BMD compared to placebo.",0
https://doi.org/10.1007/s00586-005-0884-8,Lumbar spinal fusion patients’ demands to the primary health sector: evaluation of three rehabilitation protocols. A prospective randomized study,"Very few studies have investigated the effects or costs of rehabilitation regimens following lumbar spinal fusion. The effectiveness of in-hospital rehabilitation regimens has substantial impact on patients' demands in the primary health care sector. The aim of this study was to investigate patient-articulated demands to the primary health care sector following lumbar spinal fusion and three different in-hospital rehabilitation regimens in a prospective, randomized study with a 2-year follow-up. Ninety patients were randomized 3 months post lumbar spinal fusion to either a 'video' group (one-time oral instruction by a physiotherapist and patients were then issued a video for home exercise), or a 'café' group (video regimen with the addition of three café meetings with other fusion-operated patients) or a 'training' group (exercise therapy; physiotherapist-guided; two times a week for 8 weeks). Register data of service utilization in the primary health care sector were collected from the time of randomization through 24 months postsurgery. Costs of in-hospital protocols were estimated and the service utilization in the primary health care sector and its cost were analyzed. A significant difference (P=0.023) in number of contacts was found among groups at 2-year follow-up. Within the periods of 3-6 months and 7-12 months postoperatively, the experimental groups required less than half the amount of care within the primary health care sector as compared to the video group (P=0.001 and P=0.008). The incremental costs of the café regimen respectively, the training regimen were compensated by cost savings in the primary health care sector, at ratios of 4.70 (95% CI 4.64; 4.77) and 1.70 (95% CI 1.68; 1.72). This study concludes that a low-cost biopsychosocial rehabilitation regimen significantly reduces service utilization in the primary health care sector as compared to the usual regimen and a training exercise regimen. The results stress the importance of a cognitive element of coping in a rehabilitation program.",0
https://doi.org/10.1186/1471-2474-11-100,The Felix-trial. Double-blind randomization of interspinous implant or bony decompression for treatment of spinal stenosis related intermittent neurogenic claudication,"Decompressive laminotomy is the standard surgical procedure in the treatment of patients with canal stenosis related intermittent neurogenic claudication. New techniques, such as interspinous process implants, claim a shorter hospital stay, less post-operative pain and equal long-term functional outcome. A comparative (cost-) effectiveness study has not been performed yet. This protocol describes the design of a randomized controlled trial (RCT) on (cost-) effectiveness of the use of interspinous process implants versus conventional decompression surgery in patients with lumbar spinal stenosis.Patients (age 40-85) presenting with intermittent neurogenic claudication due to lumbar spinal stenosis lasting more than 3 months refractory to conservative treatment, are included. Randomization into interspinous implant surgery versus bony decompression surgery will take place in the operating room after induction of anesthesia. The primary outcome measure is the functional assessment of the patient measured by the Zurich Claudication Questionnaire (ZCQ), at 8 weeks and 1 year after surgery. Other outcome parameters include perceived recovery, leg and back pain, incidence of re-operations, complications, quality of life, medical consumption, absenteeism and costs. The study is a randomized multi-institutional trial, in which two surgical techniques are compared in a parallel group design. Patients and research nurses are kept blinded of the allocated treatment during the follow-up period of 1 year.Currently decompressive laminotomy is the golden standard in the surgical treatment of lumbar spinal stenosis. Whether surgery with interspinous implants is a reasonable alternative can be determined by this trial.Dutch Trial register number: NTR1307.",1
https://doi.org/10.3760/cma.j.issn.0529-5815.2017.03.009,[Efficacy of Coflex in the treatment of lumbar spondylolisthesis].,"Objective: To study the clinical results of Coflex and lumbar posterior decompression and fusion in the treatment of lumbar degenerative spondylolisthesis at L(4-5). Methods: Thirty-eight patients with Grade Ⅰ degenerative spondylolisthesis, from January 2008 to December 2011 in Beijing Chaoyang Hospital, Capital Medical University were reviewed, and patients were divided into two groups by randomness. Group A was treated with Coflex and group B with pedicle instrumentation and interbody fusion. Fifteen patients were included in group A, and 23 patients were included in group B. In group A, the average age was (56.3±9.1) years. In group B, the average age was (58.2±11.2) years. The clinical results were evaluated by visual analogue scale (VAS) and Oswestry disability index (ODI). Slip distance (SD) was measured before and after surgery, and the changes of intervertebral angle at index level and adjacent level were also recorded. Results: The follow-up period was 36 to 68 months, with the average of (39±14) months in the both groups. The operation time and bleeding volume of patients in group A were significantly less than that of group B (P<0.05). In both groups, the difference of ODI and VAS before operation and postoperative follow-up were statistically significant (P<0.05). There was no significant difference between lumbar intervertebral angle and the sliding distance in group A at all time points. In the group B, there was a significant increase in the intervertebral angle and the sliding distance at L(3-4) and L(5)-S(1 )level after surgery, the difference at upper and below adjacent segment before and after surgery were statistically significant. Conclusions: Coflex interspinous dynamic stabilization system has same excellent clinical results as pedicle screw instrumentation and fusion surgery for the treatment of L(4-5) degenerative spondylolisthesis; no significant progression of spondylolisthesis been observed during more than 3 years follow-up, and no obvious adjacent segment degeneration has been found.目的：探讨腰椎棘突间动态稳定系统(Coflex)治疗Ⅰ度腰椎退变性滑脱的手术疗效。 方法：对2008年1月至2011年12月首都医科大学附属北京朝阳医院收治的38例L(4)～L(5) Ⅰ度退变性滑脱症患者进行回顾性分析。依据手术方法的不同，将患者分为椎板间开窗减压＋Coflex棘突间动态内固定组(A组)和腰椎后路减压椎弓根钉固定椎间植骨融合组(B组)。其中A组15例，年龄42～75岁，平均(56.3±9.1)岁；B组23例，年龄45～77岁，平均(58.2±11.2)岁。采用疼痛视觉模拟评分(VAS)、Oswestry功能障碍指数(ODI)评定临床疗效。测量术前、术后手术节段及相邻节段椎间角变化，手术节段和相邻节段矢状位滑脱距离(SD)。采用SPSS 19.0统计学软件对两组患者术前、术后1年及末次随访时的VAS、ODI、手术节段和邻近节段的椎间角、手术节段矢状位SD等数据进行配对t检验。 结果：两组患者随访时间为36～68个月，平均随访(39±14)个月。A组患者手术时间、出血量均少于B组(分别为t＝2.11、t＝2.32，P<0.05)。VAS评分：与术前相比，两组患者术后1年及末次随访时VAS腰痛评分均明显减小，差异有统计学意义(A组分别为t＝2.85、t＝2.93，B组分别为t＝2.78、t＝2.82，P值均<0.05)；两组患者术后1年及末次随访时VAS腿痛评分均明显减小，差异有统计学意义(A组分别为t＝2.91、t＝2.97，B组分别为t＝2.86、t＝2.91，P值均<0.05)。ODI评分：与术前相比，两组患者术后1年及末次随访时均较术前明显减小，差异有统计学意义(A组分别为t＝2.34、t＝2.53，B组分别为t＝2.44、t＝2.51，P值均<0.05)；两组之间各个时间点VAS评分、ODI评分的差异无统计学意义(P>0.05)。椎间角：A组患者L(4)～L(5)术后1年及末次随访时与术前对比，差异有统计学意义(分别为t＝2.11、t＝2.19，P<0.05)；B组患者术后1年及末次随访时与术前相比，椎间角差异有统计学意义(L(3)～L(4)分别为t＝2.15、t＝2.33，L(5)～S(1)分别为t＝2.25、t＝2.34，P值均<0.05)，术前L(3)～L(4)、L(5)～S(1)与A组的差异无统计学意义(P>0.05)。SD：A组L(4)～L(5)术后1年及末次随访时与术前相比，差异均无统计学意义(P值均>0.05)；B组术后1年和末次随访时与术前相比明显减小，差异有统计学意义(L(4)～L(5)分别为t＝2.37、t＝2.59，L(3)～L(4)分别为t＝2.44、t＝2.61，L(5)～S(1)分别为t＝2.43、t＝2.54，P值均<0.05)。 结论： Coflex治疗L(4)～L(5 )Ⅰ度退变性滑脱疗效优良，术后3年以上的随访未发现明显的滑脱进展，相邻节段无明显退变加重。.",0
https://doi.org/10.1097/bpo.0b013e3182a11d0c,Prevention of Postoperative Osteopenia Using IV Pamidronate,"Postoperative bone mineral density (BMD) loss, especially after cast immobilization and/or non-weight-bearing, is a well-known phenomenon in children that can cause fracture. Children with marginal bone density are at greatest risk. This prospective randomized control trial compared the effect of single-dose intravenous (IV) pamidronate versus placebo to prevent postoperative BMD loss.Children between the ages of 4 and 18 were included in the study; inclusion criteria included a predisposition to low bone density and hip or lower extremity surgery that would require cast immobilization or non-weight-bearing for at least 4 weeks. Dual-energy x-ray absorptiometry (DXA) scans of the lumbar spine and bilateral distal femora were performed preoperatively and at least 4 weeks postoperatively. Subjects were randomized to receive either a single, low dose of IV pamidronate (1 mg/kg) or placebo, given during the immediate postoperative period. Changes in the BMD were compared using the Mann-Whitney test for significance in the lumbar spine. A multivariate general linear model was used to compare the effect of surgery, DXA region, and treatment on BMD.A total of 24 subjects were included in the study, and 20 completed the protocol. Pamidronate-treated subjects showed a statistically significant difference with a median gain in BMD of 0.029 gm/cm in the lumbar spine compared with the control group, which showed a median loss of 0.025 gm/cm. Treatment did not have a statistically significant effect on BMD loss in the distal femur but trended toward decreased BMD loss (treatment=0.0331 gm/cm, control=0.0416 gm/cm). There were no complications or adverse reactions.This small pilot study shows that single-dose postoperative pamidronate mitigated postoperative BMD loss in at-risk children, which may in turn decrease postoperative fracture risk. Further investigation into the use of IV pamidronate in postoperative patients is warranted.Level 1 double-blinded randomized control trial.",0
https://doi.org/10.1016/j.nut.2016.02.018,Tolerance and efficacy of a polyamine-deficient diet for the treatment of perioperative pain,"Polyamines have been identified as pain agonists and interact with N-methyl-D-aspartate receptors. A prospective, randomized, multicenter, and blinded phase II clinical trial was conducted to evaluate a polyamine-deficient diet for the treatment of perioperative pain in patients during spinal surgery.All analyses followed the intention-to-treat principle. The trial was designed to evaluate the dose-ranging effect of a low polyamine diet with respect to a total (group 1) or partial (group 2) polyamine diet on perioperative pain (7 d before and 5 d after surgery). Pain (numerical scale at rest and motion), quality of life questionnaires (Brief Pain Inventory, EIFEL questionnaire, and Short Form-12 acute questionnaire), and tolerance of and compliance with the nutritional program were measured.Compliance (preoperatively: 100% in group 1 and 83% in group 2; postoperatively: 83% in group 1 and 71% in group 2) and tolerance were good. After 7 d following the diet before surgery, decreased pain was observed in group 1 whereas no effect was observed in group 2 (P = 0.144). This analgesic effect became significant in group 1 in the subgroup of patients with initial high levels of pain (NS ≥ 4) at rest (P = 0.03) and during motion (P = 0.011). Quality of life was significantly improved in group 1 (P = 0.0465). In the postoperative period, pain was significantly decreased in group 1 compared to group 2 at rest (P = 0.022) and during motion (P = 0.029). The effect was significantly better on patients with higher initial pain both at rest (P = 0.013) and during motion (P = 0.005) in group 1 compared to group 2.Suppression of polyamines from the diet offers a nutrition-based treatment option for perioperative pain reduction independent of and complementary to typical analgesic approaches.",0
https://doi.org/10.1002/ijc.32205,Assessment and management of bone health in women with early breast cancer receiving endocrine treatment in the DATA study,"The phase III DATA study investigates the efficacy of adjuvant anastrozole (6 vs. 3 year) in postmenopausal women with breast cancer previously treated with 2-3 years of tamoxifen. This planned side-study assessed patterns of care regarding detection and treatment of osteopenia/osteoporosis, and trends in bone mineral density (BMD) during and after therapy. We registered all BMD measurements and bisphosphonate-use. Time to osteopenia/osteoporosis was analysed by Kaplan Meier methodology. For the trend in T-scores we used linear mixed models with random patients effects. Of 1860 eligible DATA patients, 910 (48.9%) had a baseline BMD measurement. Among patients with a normal baseline BMD (n = 417), osteopenia was observed in 53.5% and 55.4% in the 6- and 3-year group respectively (p = 0.18), during follow-up. Only two patients (3-year group) developed osteoporosis. Of the patients with osteopenia at baseline (n = 408), 24.4% and 20.4% developed osteoporosis respectively (p = 0.89). Three years after randomisation 18.3% and 18.2% used bisphosphonates in the 6- and 3-year groups respectively and 6 years after randomisation this was 23.7% and 20.9% respectively (p = 0.90) of which the majority used oral bisphosphonates. The yearly mean BMD-change during anastrozole in the lumbar spine showed a T-score decline of 0.075. After bisphosphonate addition the decline became less prominent (0.047 (p < 0.001)) and after anastrozole cessation, while continuing bisphosphonates, the mean BMD yearly increased (0.047 (p < 0.001)). In conclusion, extended anastrozole therapy was not associated with a higher incidence of osteoporosis. Anastrozole-use was associated with a BMD decrease; however, the decline was modest and partially reversible after anastrozole cessation.",0
