doi,title,abstract,label_included
https://doi.org/10.1007/bf03327769,Cue reactivity in male restrained eaters: The role of negative cognitions as predictors of food intake,"OBJECTIVE: While restrained eating is one of the most well-established risk factors of eating disorders in females, its role for eating disturbances in males remains largely unclear. The present study investigates eating behaviour in response to food cues and negative cognitions in male restrained eaters. METHODS: Twenty-four restrained eaters and 21 unrestrained eaters volunteered in a cue reactivity experiment consisting of two exposure trials with and without response prevention. Food and macronutrient intake were monitored, and negative cognitions were assessed using a self-report cognition inventory. RESULTS: Male restrained eaters consumed a larger amount of food, specifically carbohydrates, than unrestrained eaters. This greater food intake was predicted by negative cognitions about self-esteem and occurred in restrained eaters who had reported binge eating episodes in the diagnostic interview. DISCUSSION: Results suggest marked cue reactivity in male restrained eaters with an increased risk of overeating in those who experience low situational self-esteem and who are binge eaters. 2007, Editrice Kurtis.",0
https://doi.org/10.1007/bf03327487,Personality correlates of obese eating behaviour: Swedish universities Scales of Personality and the Three Factor Eating Questionnaire,"Objective: To study the relationship between personality characteristics and eating behaviour in obese patients. Method: The participants were 45 patients with a mean body mass index (BMI) of 39 kg/m2. Eating behaviour was measured with the Three Factor Eating Questionnaire (TFEQ) also taking the subscales Flexible Control and Rigid Control into account, and Personality was assessed with the Swedish universities Scales of Personality (SSP). Results: In linear regression analyses the personality characteristic greater Lack of Assertiveness could explain 17% of Disinhibited eating and 13% of Hunger scores, whereas less Lack of Assertiveness could explain 12% of Flexible Control. BMI was negatively related to one of the personality characteristics, Adventure Seeking. Discussion: A lacking ability to be socially self-assertive and confident characterized obese patients with more problematic eating behaviours that imply a risk for over consumption of food. A greater self-assertiveness was found in patients with a relatively more efficient eating strategy such as flexible control over eating. 2005, Editrice Kurtis.",0
https://doi.org/10.1007/s10071-015-0919-4,Cooperation in wild Barbary macaques: factors affecting free partner choice,"A key aspect of cooperation is partner choice: choosing the best available partner improves the chances of a successful cooperative interaction and decreases the likelihood of being exploited. However, in studies on cooperation subjects are rarely allowed to freely choose their partners. Group-living animals live in a complex social environment where they can choose among several social partners differing in, for example, sex, age, temperament, or dominance status. Our study investigated whether wild Barbary macaques succeed to cooperate using an experimental apparatus, and whether individual and social factors affect their choice of partners and the degree of cooperation. We used the string pulling task that requires two monkeys to manipulate simultaneously a rope in order to receive a food reward. The monkeys were free to interact with the apparatus or not and to choose their partner. The results showed that Barbary macaques are able to pair up with a partner to cooperate using the apparatus. High level of tolerance between monkeys was necessary for the initiation of successful cooperation, while strong social bond positively affected the maintenance of cooperative interactions. Dominance status, sex, age, and temperament of the subjects also affected their choice and performance. These factors thus need to be taken into account in cooperative experiment on animals. Tolerance between social partners is likely to be a prerequisite for the evolution of cooperation.",0
,The effect of risk of mortality on the foraging behaviour of animals faced with time and digestive capacity constraints,"This article examines the effect of risk of mortality on the optimal diet of an animal foraging for two food types. The foods are characterized by different nutritional or energetic values per unit volume, and the forager has constraints on both the amount of time it has available for foraging and on the volume of food that can be processed per unit time. Such a situation characterizes the diet choice problem faced by many herbivores. The two food types may occur in the same habitat, or they may occur in different habitat patches; in the latter case, they cannot be encountered simultaneously. Unlike earlier analyses of these diet problems, here we consider the risk of mortality when foraging and allow risk to differ between habitats. Optimal time allocation strategies and the resultant functional responses are calculated for both one- and two-habitat situations. Mortality risk can substantially change the forager's time allocations and, consequently, its functional responses. Increasing mortality risk in both habitats proportionally can increase use of the habitat that has the greater risk. Time allocation often responds in a non-monotonic fashion to changes in the density of a particular food. As a result, functional responses may decrease with increasing food abundance over one or more ranges of abundance. Experimental findings on the response of grasshopper foraging to the risk of spider predation are compared with the theory. Finally, the possible indirect interactions between the food species in this simple food web are discussed.",0
https://doi.org/10.1159/000124325,The Effects of Muting Lesions on Emotional Behaviour and Behaviour Normally Associated with Calling,"Bilateral intercollicular lesions in the chick abolish or depress not only calling, but also those phases of behaviour when calling would have been occurring. These include: long bouts of excited feeding immediately after food is made available; examining and pecking moving targets and novel objects; persistent scanning, and inhibition of other behaviour in a novel environment. Deaf birds behave precisely like controls, so that possible auditory deficits are not involved. During calling phases significant visual stimuli are treated as if they were starting or conspicuous. Conversely, continuous examination of a stimulus causes calling to diminish or disappear even though response continues; a brief period when the stimulus is not seen causes calling to begin again when it is once more perceived. In addition to the increased effectiveness of relevant visual stimuli, motor facilitation is usual in calling phases, as is inhibition of irrelevant responses. Emotional behaviour in man and other mammals is compared to calling phases in the chick.",0
https://doi.org/10.4319/lom.2008.6.299,New method for presenting nutritionally defined food sources to marine organisms,"To study nutritional ecology in aquatic and marine ecosystems, it is important to be able to perform feeding trials enabling feeding and nutrient selection behavior of organisms to be observed in situ. Current studies in marine nutritional ecology are limited to laboratory and shallow water studies using food sources of undefined nutrient concentration. Here we describe a technique for delivering standardized nutrient sources in situ to both pelagic and benthic organisms as a feeding choice array, in a way that allows the amounts eaten of different foods and nutrients to be quantified and correlated with precise descriptions of the feeding behavior of individual organisms. A pilot study proved that this feeding choice array can be successfully deployed in marine environments. It will also be possible to use this technique to explore patterns of nutrient limitation and to investigate the nutritional regulatory response of marine and aquatic organisms.",0
https://doi.org/10.1093/ije/dyv119,Cohort Profile Update: The China Jintan Child Cohort Study,"The China Jintan Child Cohort study began in 2004 with 1656 pre-school participants and a research focus on studying the impact of environmental exposures, such as lead, on children's neurobehavioural outcomes. This population cohort now includes around 1000 of the original participants, who have been assessed three times over a period of 10 years. Since the original IJE cohort profile publication in 2010, participants have experienced a critical developmental transition from pre-school to school age and then adolescence. The study has also witnessed an increase in breadth and depth of data collection from the original aim of risk assessment. This cohort has added new directions to investigate the mechanisms and protective factors for the relationship between early health factors and child physical and mental health outcomes, with an emphasis on neurobehavioural consequences. The study now encompasses 11 domains, composed of repeated measures of the original variables and new domains of biomarkers, sleep, psychophysiology, neurocognition, personality, peer relationship, mindfulness and family dynamics. Depth of evaluation has increased from parent/teacher report to self/peer report and intergenerational family report. Consequently, the cohort has additional directions to include: (i) classmates of the original cohort participants for peer relationship assessment; and (ii) parental and grandparental measures to assess personality and dynamics within families. We welcome interest in our study and ask investigators to contact the corresponding author for additional information on data acquisition.",0
https://doi.org/10.1093/beheco/aru132,Local enhancement in a seabird: reaction distances and foraging consequence of predator aggregations,"Seabirds foraging on pelagic fish develop behavioral strategies specifically adapted to locate inconspicuous prey that are aggregated in spatially dynamic patches. In the marine environment, they may use various mechanisms to detect cues of prey availability. The aggregation of predators at a patch of food is a particularly obvious cue to locate prey, a mechanism known as local enhancement. Pioneering studies described the formation of foraging groups at sea, showing that seabirds are attracted to feeding conspecifics. Improved foraging success due to local enhancement has been suggested from modeling studies, but no direct validation of these results exists. We deployed video cameras concomitantly with GPS loggers on Cape gannets to study the behavioral responses of equipped birds to the aggregation of predators at food patches. We showed that the reaction distances of equipped birds increased with the size of an aggregation, demonstrating that predator aggregations enhance food detectability for foragers. For small aggregations (<50 gannets), reaction distances were mostly less than 10 km, and they increased up to almost 40 km for larger aggregations (100–150 gannets). In addition, we showed that the number and frequency of dives increased with the number of conspecifics aggregated, up to a threshold. The predator aggregations on a patch of food could, therefore, not only inform about the presence of prey but also entail information about foraging conditions. From direct observations on the various components involved, our study provides justification of the use and advantages of local enhancement in foraging seabirds.",0
https://doi.org/10.1016/j.anbehav.2004.07.010,Predatory mites learn to discriminate between plant volatiles induced by prey and nonprey herbivores,"Many carnivorous arthropods can use chemical information from plants to locate their herbivorous prey. The composition of blends of herbivore-induced plant volatiles can vary with plant and herbivore species and thus carnivores are confronted with variable information about the presence of their prey. Such environmental variation is expected to favour learning. We investigated the learning ability of the predatory mite Phytoseiulus persimilis, a specialized natural enemy of polyphagous spider mites. We reared mites on different plant species, and subsequently tested their preference for volatiles from lima bean plants infested with either the prey herbivore Tetranychus urticae or the nonprey caterpillar Spodoptera exigua in a Y-tube olfactometer. Predators reared on lima bean preferred the volatiles induced by T. urticae, whereas predators reared on cucumber did not. We also investigated the foraging behaviour of mites after a nonrewarding experience during the adult phase (i.e. food deprivation in the presence of S. exigua-induced volatiles from lima bean) or after a rewarding experience (i.e. feeding in the presence of T. urticae-induced volatiles). The rewarding experience had a much larger impact on the foraging responses. Predatory mites with multiple experiences (i.e. a nonrewarding experience followed by a rewarding experience) had the strongest preference for T. urticae-induced versus S. exigua-induced volatiles. We conclude that these learning abilities enable the predatory mites to forage in an environment where their prey can feed on a different plant species than the one on which the predator developed, and where nonprey caterpillars are also present.",0
,"Associations between personality traits and body weight status with energy intake of adolescents in Hulu Langat district, Malaysia","Introduction: Personality traits are divided into five basic dimensions: extraversion, neuroticism, conscientiousness, agreeableness and openness. These influence our attitudes and behaviours. Studies show that differences in personality traits may influence the dietary intake. Methods: A cross-sectional study aimed at determining the association between personality traits and body weight status with energy intake was conducted among adolescents in Hulu Langat district of Selangor. Height, weight and waist circumference were measured and respondents completed a pre-tested self-administered questionnaire. Personality traits were assessed using the Malay version of USM Personality (USMaP-i). A single 24-h dietary recall was used to assess dietary intake. Results: A total of 430 adolescents aged 13-16 years (46% male and 54% female) was recruited. Female respondents tended to be more neurotic and agreeable compared to male respondents. A majority of the respondents (67%) were in the normal weight category, 26.7% were overweight and obese, while 19.0% had a high risk of developing abdominal obesity with a mean waist circumference of 72.65 ± 10.93cm. Males significantly had a higher intake of energy (1425±583 kcal), compared to females (1232±462 kcal). Conscientiousness trait (r=-0.158, p<0.01), BMI-for-age (r=-0.147, p<0.01) and waist circumference (r=-0.108, p<0.05) were inversely related to the energy intake of the respondents. Conclusion: Leaner adolescents and individuals with low conscientiousness were significantly consuming more energy than their counterparts. Understanding the personality traits that may regulate caloric intake is essential in order to develop effective interventions towards modifying obesity inducing eating patterns.",0
https://doi.org/10.1007/978-1-4020-8486-7_11,Research Methods for Genetic Studies,"This chapter introduces the basic concepts of genes and genetic studies to clinicians. Some of the relevant methods and issues in genetic epidemiology studies are briefly discussed with an emphasis on single nucleotide polymorphism based association studies which are currently the main focus of clinical and translational genetics. Genetics is the fundamental basis of any organism so understanding of genetics will provide a powerful means to discover hereditary elements in disease etiology. In recent years, genetic studies have shifted from disorders caused by a single gene (e.g. Huntington's disease) to common multi-factorial disorders (e.g. hypertension) that result from the interactions between inherited gene variants and environmental factors, including chemical, physical, biological, social, infectious, behavioral or nutritional factors. A new field of science, Genetic Epidemiology emerged in the 1960s as a hybrid of genetics, biostatistics, epidemiology and molecular biology, which has been the major tool in establishing whether a phenotype (any morphologic, biochemical, physiologic or behavioral characteristic of an organism) has a genetic component. A second goal of genetic epidemiology is to measure the relative size of that genetic effect in relation to environmental effects. Morton and Chung defined genetic epidemiology as a science that deals with the etiology, distribution, and control of disease in groups of relatives, and with inherited causes of disease in populations.1 In the era of a known human genome sequence, genetic epidemiology methods have been instrumental in identifying the contribution of genes, the environment and their interactions to better understanding disease processes. Genomic scientists have predicted that comprehensive, genomic-based care will become the norm, with individualized preventive medicine, early detection of illnesses and tailoring of specific treatments to genetic profile. Practicing physicians and health professionals need to be knowledgeable in the principles, applications, and limitations of genetics to understand, prevent, and treat any biological disorders in their everyday practice. The primary objective of any genetic research is to translate information from individual laboratory specimen and build inferences about the human genome and its influence on the risk of disease. This chapter will focus on the fundamental concepts and principles of genetic epidemiology that are important to help clinicians understand genetic studies.  Springer Science + Business Media B.V. 2008.",0
https://doi.org/10.1016/s0003-3472(05)80481-6,Information centres of norway rats: sites for information exchange and information parasitism,"Results of previous studies have demonstrated that aggregation sites of Norway rats, Rattus norvegicus, can provide unsuccessful foragers with opportunities to extract information about available foods from their more successful fellows. The present experiments show that aggregations of rats also allow successful foragers to exchange information about foraging opportunities. After interacting, both members of a pair of rats, each of which had just eaten a different, novel food exhibited enhanced preferences for the food that their respective partners had eaten. These socially induced changes in diet preference did not result from simple exposure of interactants to food-related cues during interaction. Changes in diet preference as a result of information exchange depended on exposure of each interactant to food-related cues in the context provided by the presence of its partner.",0
https://doi.org/10.1007/s10164-013-0359-z,Dynamic decision-making in uncertain environments II. Allais paradox in human behavior,"In both animal and human behavioral repertoires, classical expected utility theory is considered a fundamental element of decision making under conditions of uncertainty. This theory has been widely applied to problems of animal behavior and evolutionary game theory, as well as to human economic behavior. The Allais paradox hinges on the expression of avoidance of bankruptcy by humans, or death by starvation in animals. This paradox reveals that human behavioral patterns are often inconsistent with predictions under the classical expected utility theory as formulated by von Neumann and Morgenstern. None of the many attempts to reformulate utility theory has been entirely successful in resolving this paradox with rigorous logic. We present a simple, but novel approach to the theory of decision making, in which utility is dependent on current wealth, and in which losses are more heavily weighted than gains. Our approach resolves the Allais paradox in a manner that is consistent with how humans formulate decisions under uncertainty. Our results indicate that animals, including humans, are in principle risk-averse. Our restructuring of dynamic utility theory presents a basic optimization scheme for sequential or dynamic decisions in both animals and humans.",0
https://doi.org/10.1016/s0091-6773(78)92275-7,"The interaction of hunger, feeding, and experience in alteration of topography of the rat's predatory response to mice","Hooded rats which begin to kill mice while deprived of food display an orderly development of attack topography. Attack complexity is maximal at onset of killing when four component attacks comprising chasing, carrying, pawing, and biting mice predominate. Attack simplifies to two component pawing-biting attacks with repeated killing experience which result in rapid kills. Food satiation and a gradual decline in killing behavior reinstates attacks of intermediate complexity, comprised of chasing, pawing and biting. Redepriving the rats of food immediately results in simple and rapidly lethal pawing-biting attacks. With further killing experience some rats show the chasing-pawing-biting attacks once again. The data suggest that prey self-defense and the sensitivity of attacking rats to prey defense account for variation in some aspects of attack complexity. Factors intrinsic to the rat and dependent upon response to food deprivation and experience of killing account for other aspects of attack topography. Rats which do not begin to kill mice while food deprived show simple and fragmented attack topography unlike that of mouse-killing rats. The study was written for publication while the first author was supported by a grant to Drs. Goddard and Adamec from NIMH, grant number MH25995-02, and by Dr. Kenneth Livingston and the Scott Laboratory. The critical reading of the manuscript by Alex Stiglick is also gratefully acknowledge.",0
https://doi.org/10.1038/s41467-018-04102-1,Manipulation of insulin signaling phenocopies evolution of a host-associated polyphenism,"Abstract Plasticity, the capacity of an organism to respond to its environment, is thought to evolve through changes in development altering the integration of environmental cues. In polyphenism, a discontinuous plastic response produces two or more phenotypic morphs. Here we describe evolutionary change in wing polyphenism and its underlying developmental regulation in natural populations of the red-shouldered soapberry bug, Jadera haematoloma (Insecta: Hemiptera: Rhopalidae) that have adapted to a novel host plant. We find differences in the fecundity of morphs in both sexes and in adult expression of insulin signaling components in the gonads. Further, the plastic response of ancestral-state bugs can be shifted to resemble the reaction norm of derived bugs by the introduction of exogenous insulin or RNA interference targeting the insulin signaling component encoded by FoxO . These results suggest that insulin signaling may be one pathway involved in the evolution of this polyphenism, allowing adaptation to a novel nutritional environment.",0
